Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM(...),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),VFAS(V),GSpd(kmh),Hdg(@),Bat_(%),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2020-04-17,19:42:53.700,0.01,0.02,0.60,0,31,31,100,77,2,25,26,100,70,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:54.200,0.01,0.02,0.60,0,30,30,100,80,2,25,26,100,71,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:54.720,0.01,0.02,0.61,0,30,30,100,82,2,25,26,100,69,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:55.230,0.01,0.02,0.61,0,29,29,100,78,2,25,26,100,70,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:55.750,0.01,0.02,0.61,0,29,29,100,76,2,25,26,100,68,50.379028 -4.793706,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:56.270,0.01,0.02,0.61,0,31,31,100,77,2,25,25,99,69,50.379029 -4.793706,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:56.820,0.01,0.02,0.61,0,30,30,100,80,2,25,26,100,70,50.379029 -4.793706,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:57.340,0.01,0.02,0.61,0,31,31,100,79,2,25,25,100,69,50.379029 -4.793706,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:57.880,0.01,0.02,0.61,0,30,30,100,83,2,25,25,100,70,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:58.390,0.01,0.02,0.61,0,30,30,100,78,2,25,26,100,67,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:58.920,0.01,0.02,0.61,0,30,30,100,85,2,25,26,99,71,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:59.430,0.01,0.02,0.61,0,30,30,100,74,1,100,26,52,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000966,7.4
2020-04-17,19:42:59.960,0.01,0.02,0.61,0,30,30,100,74,1,100,26,14,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:00.470,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:00.990,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:01.500,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:02.030,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:02.540,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:03.080,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:03.590,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:04.140,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:04.660,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:05.190,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-19,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:05.710,0.01,0.02,0.61,0,30,30,100,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000004966,7.4
2020-04-17,19:43:06.210,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:06.710,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:07.220,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-19,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:07.740,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:08.240,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:08.750,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:09.250,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:09.750,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-19,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:10.250,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:10.760,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:11.260,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:11.760,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
2020-04-17,19:43:12.260,0.01,0.02,0.61,0,30,30,0,74,1,100,26,0,69,50.379029 -4.793707,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000160,7.4
